date,SPY,IWM,QQQ,EFA,EEM,XLF,XLK,XLE,TLT,IEF,LQD,GLD,DBC,USO,VNQ,UUP,HYG,MTUM
2012-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16388789180772026,0.11585370395240045,0.0,0.0,0.24922335354396957,0.2620543641693732,0.1447692584228508,0.0,0.0,0.0,0.0
2012-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02722771629346813,0.0642648754391825,0.0,0.0,0.22561932849680963,0.28047250434364795,0.26483971213554847,0.0,0.0,0.0,0.0
2012-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859116163705299,0.0,0.0,0.0,0.14297540570471565,0.0991288360594458,0.1519932506800741,0.0,0.0,0.0,0.0
2012-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07413584971665634,0.0,0.0,0.0,0.13634433413982072,0.2607578348758659,0.33014393892857896,0.0,0.0,0.0,0.0
2012-09-28,0.0,0.0,0.023012939210410942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08022363933470676,0.3279795729619653,0.3279795729619653,0.049883714582465294,0.0,0.0,0.0
2012-10-05,0.0,0.0,0.030261365814864775,0.0,0.0,0.0,0.0,0.02820002170221181,0.0,0.0,0.0,0.07431093064924875,0.3244780889138763,0.3244780889138763,0.02141701792467704,0.0,0.0,0.0
2012-10-12,0.0,0.0,0.14252368873112564,0.0,0.0,0.0,0.08959115485577168,0.0,0.079229233506218,0.0,0.0,0.10940092426299228,0.07730801002724848,0.4140208709549361,0.051103924622125436,0.0,0.0368221930395825,0.0
2012-10-19,0.0,0.0,0.10805564201805892,0.0,0.0,0.0,0.06377987677844286,0.0,0.0,0.0,0.0,0.31051348099419845,0.06206701058435854,0.378838196025593,0.0,0.0,0.0,0.0
2012-10-26,0.0,0.0,0.09078753373338201,0.0,0.0,0.0,0.0,0.10857412975620764,0.0,0.0,0.0,0.2677242579258267,0.027461974673131457,0.3864618188069374,0.03982559846512978,0.0,0.02209480013493504,0.0
2012-11-02,0.0,0.0,0.056719939541082204,0.0,0.0,0.0,0.0,0.07138812991085484,0.023711178393213506,0.0,0.0,0.39386668435986877,0.0,0.40876830273555353,0.0,0.0,0.0,0.0
2012-11-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15432072549596965,0.12952312062010152,0.022029445612778805,0.0,0.15624590428820098,0.06869429310217809,0.412325685232397,0.02804792202514128,0.0,0.028812903623232692,0.0
2012-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06889042946668128,0.1286310929826697,0.0,0.0,0.4221613242331911,0.043025210702134456,0.3047904288926234,0.032501513722700055,0.0,0.0,0.0
2012-11-23,0.0,0.0,0.038009416268985456,0.0,0.0,0.0,0.0,0.0,0.04673231439436665,0.0,0.0,0.35859993462658857,0.22950804733588664,0.3271502873741727,0.0,0.0,0.0,0.0
2012-11-30,0.0,0.0,0.027112647461681082,0.0,0.0,0.0,0.022072103271368926,0.0,0.11633615313760223,0.022362658397290295,0.0,0.4036878560111525,0.15442165361094395,0.2006010988691299,0.02950219691304445,0.0,0.023903632327786747,0.0
2012-12-07,0.0,0.0,0.025018427688476085,0.0,0.0,0.0,0.0,0.0,0.1775137307193707,0.0,0.0,0.4317565905906484,0.04557658398566692,0.3201346670158378,0.0,0.0,0.0,0.0
2012-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02580621131159253,0.12015399740754265,0.0,0.0,0.4143119273067204,0.03440407954781554,0.40532378442632877,0.0,0.0,0.0,0.0
2012-12-21,0.0,0.0,0.06066961818107152,0.0,0.0,0.0,0.049238173706238994,0.03776235796059372,0.06157400994140809,0.0,0.0,0.4181798375203601,0.0,0.3725760026903277,0.0,0.0,0.0,0.0
2012-12-28,0.0,0.0,0.04258259541557035,0.0,0.0,0.0,0.0,0.07022678757789187,0.1970457379210595,0.0,0.0,0.43055715089780844,0.023735402352404275,0.23585232583526547,0.0,0.0,0.0,0.0
2013-01-04,0.0,0.0,0.03541226737623521,0.0,0.0,0.0,0.05941609871632084,0.03319678554278827,0.049631191791309245,0.0,0.0,0.41659862896896,0.09604387720696683,0.2495965779043761,0.0,0.037874699099798084,0.022229873393245333,0.0
2013-01-11,0.0,0.0,0.03304854591329786,0.0,0.0,0.0,0.04582828288356204,0.04869214693541189,0.10489689079736983,0.0,0.0,0.4215148114671074,0.14148075055821363,0.20453857144503723,0.0,0.0,0.0,0.0
2013-01-18,0.0,0.0,0.07175211923873624,0.0,0.0,0.0,0.08209370036077362,0.08481245239202057,0.07616832341617424,0.0,0.0,0.42941567698220545,0.1481509138445742,0.10760681376551588,0.0,0.0,0.0,0.0
2013-01-25,0.0,0.0,0.027811165430269756,0.0,0.0,0.0,0.05031683643163501,0.22332647799595348,0.033391432163991125,0.0,0.0,0.4150920238625488,0.17678423987351385,0.07327782424208806,0.0,0.0,0.0,0.0
2013-02-01,0.0,0.0,0.05357786416251923,0.0,0.0,0.0,0.07187656320103111,0.36398105053275487,0.0,0.0,0.0,0.441112920499891,0.0,0.06945160160380365,0.0,0.0,0.0,0.0
2013-02-08,0.0,0.0,0.06150766860441545,0.0,0.0,0.0,0.08620919628840816,0.30038579764698936,0.0,0.0,0.0,0.4262763897843132,0.041221467170393565,0.0843994805054803,0.0,0.0,0.0,0.0
2013-02-15,0.0,0.0,0.02309748666071537,0.0,0.0,0.0,0.05766740511960988,0.18293232854003286,0.0,0.0,0.0,0.3951211825359898,0.05861870453225929,0.2825628926113928,0.0,0.0,0.0,0.0
2013-02-22,0.0,0.0,0.049548276590271174,0.0,0.0,0.0,0.07569241584070917,0.15407396128054796,0.0,0.0,0.0,0.28263847251250684,0.02259373431694896,0.3837774764864793,0.031675662972536586,0.0,0.0,0.0
2013-03-01,0.0,0.0,0.08389453133033184,0.0,0.0,0.0,0.08158214230872929,0.10446561407614888,0.03708172558818424,0.0,0.0,0.23167898667408846,0.0,0.4251302505674295,0.03616674945508781,0.0,0.0,0.0
2013-03-08,0.0,0.0,0.07462762251598601,0.0,0.0,0.0,0.09771901719914354,0.1457809003814685,0.0,0.0,0.0,0.18409872718368978,0.041607548752860914,0.43089443532968286,0.02527174863716844,0.0,0.0,0.0
2013-03-15,0.0,0.0,0.08143170825889032,0.0,0.0,0.0,0.11066736148746835,0.1848036554144923,0.0,0.0,0.0,0.13191765362968305,0.0,0.4340993120143431,0.05708030919512287,0.0,0.0,0.0
2013-03-22,0.025809403516738653,0.02407759200014153,0.1438306617565437,0.0,0.0,0.0,0.15460501368659857,0.1874293474191002,0.03677609748053879,0.0,0.0,0.2518669527184719,0.0,0.09714417996851768,0.07846075145334876,0.0,0.0,0.0
2013-03-29,0.0,0.0,0.04829467427947632,0.0,0.0,0.0,0.04150659734590665,0.174212184067473,0.3496382584839004,0.03726408446645267,0.035368398607296285,0.19912071877090792,0.0,0.0,0.11459508397858675,0.0,0.0,0.0
2013-04-05,0.0,0.0,0.12401319931514779,0.0,0.0,0.0,0.18660169671650473,0.10831369029390303,0.22086212123800783,0.044219100585954865,0.036459626197645895,0.13618061338359755,0.0,0.03326498825988709,0.11008496400935118,0.0,0.0,0.0
2013-04-12,0.0,0.0,0.04937683144124648,0.0,0.0,0.0,0.05152338232049615,0.0,0.41351824487598804,0.10440602550441844,0.06432630867571552,0.0,0.0,0.2856353053479871,0.0,0.03121390183414827,0.0,0.0
2013-04-19,0.0,0.0,0.17716641224326599,0.0,0.0,0.0,0.15336131368361441,0.0,0.4019465026821168,0.05216770410416729,0.029606818436815854,0.06606699307036061,0.0,0.1196842557796591,0.0,0.0,0.0,0.0
2013-04-26,0.0,0.0,0.1843258830609139,0.0,0.0,0.0,0.18611362158442613,0.0,0.406661127550956,0.0928996627178274,0.04944078314646921,0.0,0.0,0.0,0.05779713880172356,0.0,0.022761783137683622,0.0
2013-05-03,0.0,0.0,0.048826459011149896,0.0,0.0,0.0,0.11102321940251994,0.0,0.40557623264663595,0.09922990537896333,0.08987423946239158,0.0,0.0,0.0,0.0,0.20715958528241354,0.03831035881592588,0.0
2013-05-10,0.0,0.0,0.06837251845073652,0.0,0.0,0.0,0.06981075007774849,0.0,0.4011364194456432,0.12139047506640738,0.1041912592401093,0.0,0.0,0.0,0.024333789818243818,0.17147441602729432,0.03929037187381695,0.0
2013-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2291269423395667,0.4002869219685664,0.21280323504181306,0.08400209092111936,0.0,0.0,0.0,0.0,0.07378080972893448,0.0,0.0
2013-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.09204582404280152,0.037118059029855544,0.41266399516994257,0.12982571768572973,0.06477579935668477,0.0,0.0,0.0,0.037771621111377954,0.22579898360360792,0.0,0.0
2013-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23592295414805126,0.05372779323444321,0.0,0.0,0.0,0.32929297413982545,0.2716553959961394,0.10940088248154063,0.0,0.0
2013-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.07923568548642929,0.0,0.28218106300770673,0.06068897628786124,0.0,0.0,0.0,0.16858542081970532,0.34290862296892866,0.03414929511244308,0.03225093631692558,0.0
2013-06-14,0.0,0.0,0.14997773182514723,0.0,0.0,0.0,0.09595945134045393,0.0,0.2580681864473264,0.0600336388561214,0.0,0.0,0.0,0.0,0.40867655843228246,0.0,0.02728443309866861,0.0
2013-06-21,0.0,0.0,0.1223066409109441,0.0,0.027760945584302144,0.0,0.060363683429768104,0.0,0.04282960318341831,0.0,0.0,0.025068833388953573,0.0,0.22556459185265862,0.4067361241410595,0.0,0.08936957750889582,0.0
2013-06-28,0.0,0.0,0.16730525310684488,0.0,0.0,0.0,0.171897615302079,0.0,0.1339937340015904,0.04408169266560204,0.0,0.07800185777383235,0.0,0.0,0.3441185862870108,0.0,0.060601260863040525,0.0
2013-07-05,0.0,0.0,0.054486887369889096,0.0,0.0,0.0,0.21898960746731136,0.0,0.10551934670810317,0.04175579469899079,0.0,0.10740548290807007,0.0,0.0,0.3671366463365586,0.0,0.10470623451107695,0.0
2013-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.09476792103233243,0.3853037861402827,0.29960033095844274,0.08113348349384021,0.0,0.04640302100901759,0.0,0.0,0.09279145736608438,0.0,0.0,0.0
2013-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.021365670419275087,0.40547755938955904,0.40547755938955904,0.08119430885527985,0.0,0.0,0.08648490194632705,0.0,0.0,0.0,0.0,0.0
2013-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.02453149203227455,0.0,0.4000000000000001,0.23945098143001337,0.0,0.0,0.0,0.0,0.33601752653771205,0.0,0.0,0.0
2013-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1107436095993773,0.4044283831041361,0.08039962419235046,0.0,0.0,0.0,0.0,0.4044283831041361,0.0,0.0,0.0
2013-08-09,0.0,0.0,0.05328691853635182,0.0,0.0,0.0,0.08671385336529809,0.0,0.39669322379631866,0.030199802935870487,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.03310620136616085,0.0
2013-08-16,0.0,0.0,0.06142124802034521,0.0,0.0,0.0,0.13140936071273907,0.0,0.13867224206293988,0.056433721979243685,0.0,0.0,0.0,0.0,0.40400528741899067,0.0,0.20805813980574162,0.0
2013-08-23,0.0,0.0,0.026518561522165824,0.0,0.03546095804272519,0.0,0.10978216647047302,0.0,0.2525714251688525,0.07904899780056418,0.0,0.0,0.0677715698193678,0.0,0.40000000000000013,0.0,0.028846321175851505,0.0
2013-08-30,0.0,0.0,0.09399274773242029,0.0,0.0,0.0,0.2134388144746424,0.0,0.2038627846072297,0.041128012085046045,0.0,0.0,0.03654884303474455,0.0,0.411028798065917,0.0,0.0,0.0
2013-09-06,0.0,0.0,0.02824324790425935,0.0,0.0,0.0,0.23055750002748704,0.0,0.17741475121181455,0.06458948116898872,0.0,0.0,0.04696168474934018,0.0,0.4000000000000001,0.03154369956955452,0.020689635368555576,0.0
2013-09-13,0.0,0.020974584955171776,0.04120592985414996,0.0,0.044397437415949065,0.0,0.1587582326376139,0.1112165912177364,0.12488087487261068,0.05175336512974544,0.0,0.04681298391702289,0.0,0.0,0.4000000000000001,0.0,0.0,0.0
2013-09-20,0.0,0.0,0.024038404413526938,0.0,0.0,0.0,0.1694793927685075,0.17648165810152955,0.25411626646104096,0.057776566618165,0.0,0.0,0.0,0.0,0.31810771163723,0.0,0.0,0.0
2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0914654114927574,0.0,0.40954377139055936,0.08944704572612394,0.0,0.0,0.0,0.0,0.40954377139055936,0.0,0.0,0.0
2013-10-04,0.0,0.0,0.056944391807419746,0.0,0.0,0.0,0.15093840360454613,0.0,0.4,0.06710758467254861,0.0,0.039359503561009576,0.0,0.0,0.2856501163544759,0.0,0.0,0.0
2013-10-11,0.0,0.0,0.05713096832634454,0.0,0.0,0.0,0.11286198997344071,0.0,0.3692976316509356,0.06856538512932689,0.0,0.07792244251064674,0.0,0.0,0.3142215824093056,0.0,0.0,0.0
2013-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0854647339453804,0.0,0.4087932629227803,0.1760436326693846,0.03123570235419077,0.22694950401216768,0.0,0.0,0.0715131640960963,0.0,0.0,0.0
2013-10-25,0.0,0.0,0.0,0.0,0.0,0.0,0.05314749891551108,0.0,0.41040257613120273,0.41040257613120273,0.12604734882208352,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4091952903742476,0.18160941925150476,0.0,0.0,0.0,0.0,0.0,0.4091952903742476,0.0,0.0
2013-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4058868362044363,0.14554046217189526,0.0,0.10033074856464107,0.0,0.0,0.3482419530590274,0.0,0.0,0.0
2013-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4120419391926543,0.12654665792488048,0.0,0.1529523352521421,0.0,0.0,0.3084590676303231,0.0,0.0,0.0
2013-11-22,0.0,0.0,0.0,0.0,0.0,0.0,0.024002628674700054,0.0,0.3772808972812468,0.10098748446114283,0.024542211970603238,0.06923465961604425,0.0,0.0,0.4039521179962629,0.0,0.0,0.0
2013-11-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602020878953126,0.09018284116105328,0.04110513402387703,0.10503216110562222,0.0,0.0,0.4034777758141348,0.0,0.0,0.0
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2718555095544398,0.05759060695843302,0.03269560942648373,0.08022090070620193,0.0,0.1314276095688611,0.38256333375441626,0.04364643003116396,0.0,0.0
2013-12-13,0.0,0.0,0.028592058137447265,0.0,0.0,0.0,0.06088801685183646,0.0,0.22527902094008978,0.06381560464122055,0.02449244651548169,0.04450959070543034,0.0,0.152423262208494,0.4,0.0,0.0,0.0
2013-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35105176086259926,0.05554502628318956,0.030412851365629864,0.07221715266996571,0.0,0.0880274534684169,0.4027457553501986,0.0,0.0,0.0
2013-12-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30039122888833353,0.08429622832696577,0.06253184578919273,0.15110045559279284,0.0,0.05535943420378782,0.2531980951825236,0.09312271201640371,0.0,0.0
2014-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.07352839408963514,0.05408165191333603,0.13282144520184924,0.030909758708859664,0.03208833979323685,0.02849925708178487,0.0,0.24274978371664116,0.40532136949465697,0.0,0.0,0.0
2014-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.024492480355834956,0.1643442792890983,0.25288478830315575,0.044490719055567396,0.0,0.03610554558110339,0.0,0.25591811403541276,0.2217640733798275,0.0,0.0,0.0
2014-01-17,0.0,0.0,0.06480179161263308,0.0,0.0,0.0,0.036563515295153524,0.10831730050051495,0.329503615641372,0.048870251265492846,0.028092692239759375,0.0,0.0,0.04747073207409168,0.33638010137098256,0.0,0.0,0.0
2014-01-24,0.0,0.0,0.1194520941087114,0.0,0.0,0.0,0.05941559481855433,0.06806976111639797,0.41178101458769684,0.030692775281201554,0.0,0.0,0.0,0.04572544160885658,0.26486331847858124,0.0,0.0,0.0
2014-01-31,0.0,0.0,0.15053634373956903,0.0,0.0,0.0,0.13248012493821612,0.10131043569425245,0.40802724462355133,0.02628116253525506,0.025876732255608482,0.020889282718282987,0.0,0.0,0.1345986734952646,0.0,0.0,0.0
2014-02-07,0.0,0.0,0.11957543885227048,0.0,0.0,0.0,0.07782897681267491,0.13067245353209928,0.4065926472956977,0.031199128657109103,0.022858839880923958,0.0,0.0,0.0,0.18513738432951327,0.026135130639711356,0.0,0.0
2014-02-14,0.0,0.0,0.06286493458266858,0.0,0.0,0.0,0.1547157777857984,0.1576682523195376,0.4,0.03785336226745639,0.020254376431659026,0.0,0.0,0.0,0.09662554900262452,0.07001774761025543,0.0,0.0
2014-02-21,0.0,0.0,0.052789754595780135,0.0,0.0,0.0,0.10141132460324283,0.24777520330465003,0.40774054890141265,0.02070661416173967,0.0,0.0,0.0,0.0,0.10855797574227449,0.06101857869090014,0.0,0.0
2014-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3501703217715765,0.41087635918057935,0.032495064388505024,0.03269154319203858,0.0,0.0,0.0,0.06756818225377158,0.106198529213529,0.0,0.0
2014-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2693380326221067,0.4402143918904008,0.0,0.0,0.0,0.0,0.0,0.20241486409596876,0.08803271139152365,0.0,0.0
2014-03-14,0.0,0.0,0.10316282331619357,0.0,0.0,0.0,0.10702036633959958,0.09430125942897596,0.42028618159740166,0.0,0.0,0.0,0.0,0.0,0.23399217692103344,0.04123719239679585,0.0,0.0
2014-03-21,0.0,0.0,0.08345964067031791,0.0,0.0,0.0,0.05648464059533547,0.08164139318815312,0.4100351066307755,0.02361985714383692,0.0,0.0,0.0,0.0,0.29557188008603547,0.04918748168554574,0.0,0.0
2014-03-28,0.0,0.0,0.10184030798512636,0.0,0.0,0.0,0.04145228577503505,0.1400281754628659,0.37823999977530526,0.0,0.0,0.0,0.0,0.0,0.31542052968929235,0.02301870131237507,0.0,0.0
2014-04-04,0.0,0.0,0.17301983603583743,0.0,0.0,0.0,0.038070659089663,0.1152130397547681,0.3925245899132899,0.026643196089168084,0.0,0.0,0.0,0.0,0.2267822702830568,0.02774640883421674,0.0,0.0
2014-04-11,0.0,0.0,0.06500134988737664,0.0,0.0,0.0,0.14941223519707106,0.10020302626990156,0.4220976404124454,0.0,0.0,0.0,0.0,0.0,0.22857997625572724,0.034705771977477956,0.0,0.0
2014-04-18,0.0,0.031016470589588938,0.24197059003454502,0.0,0.0,0.0,0.0579342970290916,0.10713264448684016,0.3228491565475406,0.023439716477989852,0.0,0.0,0.0,0.0,0.16373638418182374,0.05192074065258022,0.0,0.0
2014-04-25,0.0,0.0,0.26871793148027445,0.0,0.0,0.0,0.13261536959114512,0.17410508147869713,0.23351554752304132,0.0,0.0,0.0,0.0,0.0,0.1681662586424833,0.02287981128435875,0.0,0.0
2014-05-02,0.0,0.03216841011429009,0.19045850643802878,0.0,0.0,0.03868397202027693,0.06495600963722253,0.21048749830105232,0.26217817323274284,0.0,0.0,0.0,0.0,0.0,0.17327335895981597,0.027794071296570685,0.0,0.0
2014-05-09,0.0,0.0,0.1331231990362452,0.0,0.0,0.058755379007114694,0.04747126286098394,0.41076214702737135,0.27617676478932307,0.0,0.0,0.0,0.0,0.0,0.044818173502596335,0.0288930737763653,0.0,0.0
2014-05-16,0.11041343324825402,0.043254720855630986,0.25645957738845426,0.0,0.0,0.04445062897009015,0.1114328398285885,0.11002573621693149,0.15671488263985103,0.020705208747286027,0.0,0.0,0.0,0.0,0.1103150125757718,0.036227959529141804,0.0,0.0
2014-05-23,0.029853489926487037,0.0,0.03470873059933319,0.0,0.0,0.03624982794125881,0.02310842708272526,0.19261081311927708,0.29704829038021185,0.030976864411631215,0.030836035861055267,0.13371693712425928,0.0,0.0,0.1585665206440139,0.032324062909747014,0.0,0.0
2014-05-30,0.08792737521449502,0.02150450167242506,0.046980261286882055,0.0,0.0,0.0,0.06840395105628053,0.11585894754038918,0.39999999999999997,0.05222068429084103,0.040563403787383566,0.0,0.0,0.0,0.12599497620868003,0.04054589894262354,0.0,0.0
2014-06-06,0.0,0.0,0.02868973288637524,0.0,0.0,0.40572803300088384,0.04233853362031941,0.40745368206850624,0.0,0.0,0.02401390089852917,0.0,0.0,0.0,0.047619622091063206,0.044156495434323095,0.0,0.0
2014-06-13,0.0,0.0,0.06155814761166112,0.0,0.0,0.11825890481690189,0.10952226658696271,0.40692870768424705,0.0,0.0,0.031987885313507006,0.0,0.0,0.0,0.23769257498306307,0.0340515130036571,0.0,0.0
2014-06-20,0.0,0.0,0.03740509769618845,0.0,0.0,0.08857651013456115,0.0,0.41670841809109144,0.0,0.0,0.0,0.41670841809109144,0.0,0.0,0.0,0.040601555987067536,0.0,0.0
2014-06-27,0.0,0.0,0.09218764719517956,0.0,0.0,0.08917160134392807,0.036039921767073,0.398251205747067,0.07431507468279545,0.0,0.0,0.3100345492639569,0.0,0.0,0.0,0.0,0.0,0.0
2014-07-04,0.05079378909973777,0.02463464428431683,0.04559400932650699,0.0,0.0,0.04440619434354768,0.0,0.3617546545619368,0.0,0.0,0.0,0.37476563732959156,0.0,0.0,0.09805107105436238,0.0,0.0,0.0
2014-07-11,0.06827669826513535,0.03690839716792748,0.1805020343667131,0.02744132448091882,0.0,0.045166419721457775,0.027642297230867044,0.0,0.15224984564887928,0.0,0.0,0.38799236400189174,0.0,0.0,0.07382061911620945,0.0,0.0,0.0
2014-07-18,0.045926733947098036,0.13197836604196572,0.19786637327556134,0.03821671701741426,0.0,0.03941550896947971,0.0,0.0,0.3113208366064858,0.0,0.021439021083158954,0.13353591279235968,0.0,0.0,0.08030053026647653,0.0,0.0,0.0
2014-07-25,0.031992287795741835,0.14116067530580226,0.11976270280043402,0.0,0.0,0.03523639308257297,0.0,0.0,0.345731274611654,0.0,0.027757312655777702,0.15307738316750266,0.0,0.0,0.1452819705805145,0.0,0.0,0.0
2014-08-01,0.023708926919831022,0.1831087207167038,0.08838482663052283,0.0,0.0,0.0,0.07183718449420691,0.0,0.20951315890010067,0.0,0.0,0.0,0.0,0.0,0.3470714235427143,0.0,0.07637575879592039,0.0
2014-08-08,0.03846617970335375,0.17092050215013885,0.13322571532702132,0.0,0.0,0.029124773794354512,0.12029421481386474,0.024683915958343777,0.0,0.0,0.023059727986227515,0.0,0.0,0.0,0.40094811887374854,0.0,0.05927685139294694,0.0
2014-08-15,0.02158618599831677,0.13179899116867214,0.11872318152205816,0.0,0.0,0.0,0.07622245310781478,0.027922307643804704,0.19168278634354693,0.0,0.030296062302513437,0.0,0.0,0.0,0.4017680319132731,0.0,0.0,0.0
2014-08-22,0.03811784869239477,0.13322216374394036,0.1971285769446735,0.0,0.0,0.11188219000986525,0.0530105040007312,0.04943323478159093,0.0,0.0,0.03396792361117982,0.0,0.0,0.0,0.3832375582156241,0.0,0.0,0.0
2014-08-29,0.04136240697119647,0.0,0.02879649757880727,0.0,0.0,0.3966620011724515,0.05474094728432497,0.0,0.20239672461582964,0.0,0.02456848099837875,0.0,0.0,0.0,0.2514729413790113,0.0,0.0,0.0
2014-09-05,0.04240766496232964,0.07419161134151746,0.09703765881316596,0.0,0.0,0.4007593739953056,0.0758443397295463,0.16176449750204214,0.0,0.0,0.04138178401523295,0.0,0.0,0.02501491360368451,0.08159815603717545,0.0,0.0,0.0
2014-09-12,0.047531227039983276,0.025969605057516665,0.037986128136823574,0.0,0.0,0.09441732033457453,0.032899348992759855,0.28708822899148084,0.0,0.0,0.0,0.0,0.0,0.0,0.4078567030339952,0.0,0.06625143841286608,0.0
2014-09-19,0.04046594378301297,0.04443916993330469,0.04660159255382062,0.0,0.0,0.07066080442534231,0.02695179823055911,0.29559768041953455,0.0,0.0,0.0,0.0,0.0,0.0,0.4068162983457968,0.0,0.06846671230862897,0.0
2014-09-26,0.03774468076857607,0.18541553356224452,0.04996955474990838,0.0,0.0,0.025352866871742596,0.06397487714980028,0.2573482663790622,0.0,0.0,0.0,0.0,0.0,0.0,0.2862077060732754,0.0,0.09398651444539054,0.0
2014-10-03,0.04007572516815903,0.07782491023747325,0.03362885593582795,0.0,0.0,0.0321260096338142,0.08379000277614783,0.31084507094399455,0.05751560155484751,0.0,0.0,0.0,0.025886561146800973,0.03892576616904239,0.21969867263067425,0.0,0.07968282380321816,0.0
2014-10-10,0.05898887552704137,0.09574097160167792,0.12056660116334919,0.0,0.0,0.0,0.12473852588909122,0.23782159350762583,0.0,0.0,0.0,0.0,0.0,0.15305570623338036,0.15294315536162661,0.0,0.05614457071620764,0.0
2014-10-17,0.06278694712033803,0.08827609886791639,0.09081672372805469,0.0,0.0,0.0,0.06628966174014218,0.2771245906530624,0.023099426646198757,0.0,0.0,0.0,0.0,0.23207290189279436,0.1120242162661977,0.0,0.04750943308529551,0.0
2014-10-24,0.0750915289801051,0.05671496143048041,0.11916162000468179,0.0,0.0,0.0,0.18108971013118189,0.29465789300987366,0.07740843666221783,0.0,0.0,0.0,0.0,0.16825811783890068,0.027617731942558697,0.0,0.0,0.0
2014-10-31,0.05409631648557651,0.03590786629717758,0.13749166059118295,0.0,0.0,0.0490591762330537,0.13972446913954065,0.39911868328060573,0.029007018644347047,0.0,0.0,0.0,0.0,0.15559480932851594,0.0,0.0,0.0,0.0
2014-11-07,0.04139478300869554,0.02232308015886288,0.09948458463368043,0.0,0.0,0.08490444858774858,0.12121191235240779,0.4133258524883719,0.0,0.0,0.0,0.0,0.0,0.21735533877023283,0.0,0.0,0.0,0.0
2014-11-14,0.02360688297332578,0.0,0.04136916967180934,0.0,0.0,0.08752491032905768,0.05991972981142923,0.3963072193133453,0.0,0.0,0.0,0.0,0.0,0.2955487162509985,0.05339764370921611,0.0,0.04232572794081821,0.0
2014-11-21,0.03783361179414291,0.0,0.08990028514447831,0.0,0.0,0.07135462558537863,0.08125447875312858,0.3595789399090148,0.0,0.0,0.0,0.0,0.0,0.2821287925608219,0.03702537899032157,0.0,0.04092388726271331,0.0
2014-11-28,0.042390731602749095,0.0,0.10264519800162485,0.0,0.0,0.04021753870941234,0.09896973365693106,0.16454819146996685,0.0,0.0,0.0,0.0,0.07274633540575746,0.3931611084990122,0.0432543516871749,0.0,0.04206681096737119,0.0
2014-12-05,0.03741857360217222,0.02073454353953081,0.13826339557828896,0.0,0.0,0.03334246468170355,0.13223319894416521,0.23828235785779403,0.0,0.0,0.0,0.0,0.04303010824600394,0.3198562231578809,0.0,0.0,0.03683913439246039,0.0
2014-12-12,0.04303333479435734,0.04676507716870076,0.17479624478278377,0.0259039919425368,0.0,0.021283867783898253,0.1361709151280402,0.0,0.0,0.0,0.0,0.0,0.05331327980144608,0.41951885330345473,0.0,0.0,0.07921443529478192,0.0
2014-12-19,0.05417679947858969,0.030175132607592525,0.13580553168176998,0.023162500827640924,0.0,0.024794474978805103,0.10882455536527552,0.1722142267265632,0.0,0.0,0.0,0.0,0.05342435163553583,0.35973845378128494,0.0,0.0,0.03768397291694225,0.0
2014-12-26,0.049444121471957266,0.031114591593186365,0.08571154644080933,0.0,0.0,0.024641528036001527,0.1301206251124199,0.16539078878302035,0.0,0.0,0.0,0.0,0.06871771409399204,0.4089509737231273,0.0,0.0,0.035908110745485965,0.0
